period,seriesId,Item,seriesDescription,stateId,stateDescription,value,unit
2015,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,DC,District of Columbia,2144.9,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NY,New York,51023.0,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,OH,Ohio,37650.8,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WA,Washington,21134.9,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NJ,New Jersey,27388.2,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,IL,Illinois,37670.1,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,HI,Hawaii,5199.5,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MT,Montana,4026.7,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AR,Arkansas,10297.2,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,VT,Vermont,2406.0,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NV,Nevada,8774.3,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MO,Missouri,19957.3,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,SC,South Carolina,17758.1,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,ID,Idaho,5722.1,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,ND,North Dakota,4596.6,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,UT,Utah,8415.1,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,CT,Connecticut,11763.4,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AL,Alabama,19242.4,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MI,Michigan,30996.3,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,FL,Florida,53525.7,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,CO,Colorado,15057.6,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MD,Maryland,17926.9,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,KY,Kentucky,16191.9,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,TX,Texas,109860.0,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,SD,South Dakota,3532.6,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,DC,District of Columbia,1985.0,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NH,New Hampshire,4721.8,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,ME,Maine,5275.6,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,RI,Rhode Island,3023.8,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,KS,Kansas,10523.3,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NE,Nebraska,7570.7,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,LA,Louisiana,24998.6,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WY,Wyoming,3970.3,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NM,New Mexico,6451.5,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,IA,Iowa,12700.2,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,DE,Delaware,3191.1,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WI,Wisconsin,19173.0,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MS,Mississippi,10940.8,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MN,Minnesota,18644.1,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NC,North Carolina,29996.5,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,CA,California,111362.9,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,TN,Tennessee,22409.8,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AK,Alaska,4520.9,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,IN,Indiana,24971.1,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,OR,Oregon,11799.2,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AZ,Arizona,19614.9,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,OK,Oklahoma,13756.6,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,US,United States,1038803.5,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,GA,Georgia,32380.7,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MA,Massachusetts,21586.3,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WV,West Virginia,7126.0,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,PA,Pennsylvania,39854.6,Million dollars
2016,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,VA,Virginia,26321.5,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,UT,Utah,9275.3,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MI,Michigan,32731.8,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,TX,Texas,125227.5,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,OR,Oregon,13061.8,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WA,Washington,23670.5,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,GA,Georgia,35523.1,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,US,United States,1136198.6,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NE,Nebraska,8273.0,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NC,North Carolina,31642.6,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,HI,Hawaii,5818.6,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,DE,Delaware,3456.0,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,ID,Idaho,6339.0,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NM,New Mexico,7347.5,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NV,Nevada,9865.4,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WY,Wyoming,4392.8,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,IA,Iowa,13948.2,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,DC,District of Columbia,1969.5,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MS,Mississippi,11881.4,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AZ,Arizona,21235.6,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MA,Massachusetts,23377.7,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,IN,Indiana,26784.8,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,ND,North Dakota,5392.8,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,KY,Kentucky,17346.5,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,TN,Tennessee,23854.6,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MD,Maryland,18969.1,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,CT,Connecticut,12572.6,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,PA,Pennsylvania,43435.5,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AK,Alaska,5000.6,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,CO,Colorado,16564.8,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,VA,Virginia,28430.5,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,FL,Florida,58835.1,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AL,Alabama,20437.0,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,SC,South Carolina,18952.6,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,OH,Ohio,39955.8,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MT,Montana,4594.1,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,SD,South Dakota,3866.2,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,VT,Vermont,2585.0,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,ME,Maine,5601.7,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,IL,Illinois,40757.8,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NY,New York,55321.6,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NJ,New Jersey,29034.9,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WV,West Virginia,7452.6,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,KS,Kansas,11185.2,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AR,Arkansas,11279.1,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,RI,Rhode Island,3216.3,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,CA,California,123331.3,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,LA,Louisiana,29662.9,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WI,Wisconsin,20530.8,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MO,Missouri,21336.9,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,OK,Oklahoma,15437.1,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NH,New Hampshire,5190.5,Million dollars
2017,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MN,Minnesota,20514.9,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WI,Wisconsin,22831.5,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,KY,Kentucky,19688.1,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,KS,Kansas,12592.6,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,UT,Utah,10451.5,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,IA,Iowa,15687.4,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MD,Maryland,20415.9,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,RI,Rhode Island,3876.2,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,CT,Connecticut,14214.7,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,IN,Indiana,29539.7,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,ND,North Dakota,6191.7,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MO,Missouri,23770.1,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,TN,Tennessee,26752.9,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,TX,Texas,148157.7,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,HI,Hawaii,6812.8,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,GA,Georgia,37689.4,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WV,West Virginia,8744.3,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,ME,Maine,6150.7,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,OH,Ohio,44060.5,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,FL,Florida,65006.6,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WY,Wyoming,4950.4,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,LA,Louisiana,32723.1,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AR,Arkansas,12443.1,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NY,New York,62325.9,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,CO,Colorado,18686.4,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MI,Michigan,36316.3,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NJ,New Jersey,32321.5,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AZ,Arizona,23695.1,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NE,Nebraska,9225.6,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NM,New Mexico,8247.3,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,IL,Illinois,45059.3,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NH,New Hampshire,5845.2,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NV,Nevada,11152.3,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,OR,Oregon,14224.9,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,CA,California,137472.9,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MS,Mississippi,13100.0,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,VT,Vermont,2839.5,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,SD,South Dakota,4317.8,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,ID,Idaho,6951.0,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NC,North Carolina,35297.8,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,SC,South Carolina,20319.3,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MN,Minnesota,22792.9,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,US,United States,1271886.9,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,PA,Pennsylvania,48025.3,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MT,Montana,5090.2,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AK,Alaska,5797.0,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,OK,Oklahoma,17023.3,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,VA,Virginia,32174.6,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,DC,District of Columbia,2149.8,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MA,Massachusetts,27143.5,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,DE,Delaware,3901.2,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AL,Alabama,21938.5,Million dollars
2018,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WA,Washington,25971.4,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,GA,Georgia,36612.3,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NH,New Hampshire,5546.4,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AL,Alabama,21299.2,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,OR,Oregon,14097.2,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MI,Michigan,34768.7,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,HI,Hawaii,6715.5,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MN,Minnesota,21994.6,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,ND,North Dakota,5984.1,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,US,United States,1223754.2,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MA,Massachusetts,25830.4,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,TX,Texas,137164.2,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,RI,Rhode Island,3642.2,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NJ,New Jersey,30460.3,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AK,Alaska,5653.7,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NM,New Mexico,7949.1,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,VT,Vermont,2737.8,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,OH,Ohio,41913.4,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MO,Missouri,22497.1,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WI,Wisconsin,21971.9,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,ID,Idaho,6752.7,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NE,Nebraska,8908.3,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,OK,Oklahoma,16050.0,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,TN,Tennessee,25966.4,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,DC,District of Columbia,2120.5,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,KY,Kentucky,18821.5,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,PA,Pennsylvania,45810.6,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,UT,Utah,10052.4,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MD,Maryland,19516.2,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MS,Mississippi,12528.7,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,SD,South Dakota,4168.6,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WV,West Virginia,7999.6,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,KS,Kansas,12013.8,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,DE,Delaware,3795.4,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,LA,Louisiana,29902.0,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,CT,Connecticut,13577.9,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,IA,Iowa,14995.8,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,CA,California,139384.2,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MT,Montana,5019.4,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NC,North Carolina,34247.5,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NV,Nevada,11101.5,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,IN,Indiana,28822.9,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NY,New York,58569.4,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AZ,Arizona,23613.0,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WA,Washington,25819.9,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,FL,Florida,62745.0,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WY,Wyoming,4685.8,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,VA,Virginia,31240.0,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,ME,Maine,5878.5,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AR,Arkansas,12052.8,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,SC,South Carolina,19716.2,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,IL,Illinois,42523.4,Million dollars
2019,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,CO,Colorado,18751.9,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,CO,Colorado,15415.2,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,KS,Kansas,10270.7,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NJ,New Jersey,24896.2,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MI,Michigan,29087.6,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,LA,Louisiana,24340.7,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AK,Alaska,4665.0,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,OK,Oklahoma,13032.2,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,HI,Hawaii,4685.3,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,VA,Virginia,25639.2,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,IA,Iowa,12843.0,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WY,Wyoming,3845.6,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AR,Arkansas,10371.4,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,SC,South Carolina,16676.7,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,CA,California,114579.3,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,SD,South Dakota,3721.8,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WI,Wisconsin,18483.3,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AZ,Arizona,20370.5,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,GA,Georgia,31101.9,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,FL,Florida,51544.2,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,ND,North Dakota,4804.9,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NY,New York,48034.3,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,RI,Rhode Island,3147.1,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,AL,Alabama,18592.3,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,ME,Maine,4861.4,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,DC,District of Columbia,1765.2,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,KY,Kentucky,15405.9,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,UT,Utah,8724.7,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MT,Montana,4378.6,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,VT,Vermont,2298.7,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NC,North Carolina,28785.5,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,PA,Pennsylvania,37557.3,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WA,Washington,19899.1,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,IN,Indiana,24302.3,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MA,Massachusetts,20956.4,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NM,New Mexico,6724.9,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,ID,Idaho,5924.8,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WV,West Virginia,6687.4,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MS,Mississippi,10589.0,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MO,Missouri,18884.4,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NV,Nevada,8788.0,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,OR,Oregon,12018.1,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,DE,Delaware,3112.5,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,OH,Ohio,34993.2,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,US,United States,1007572.0,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NH,New Hampshire,4617.0,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,TN,Tennessee,21418.5,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,TX,Texas,107862.4,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,CT,Connecticut,11547.9,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MN,Minnesota,17664.2,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NE,Nebraska,7652.3,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,IL,Illinois,34174.6,Million dollars
2020,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,MD,Maryland,15967.1,Million dollars
2021,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WV,West Virginia,8710.1,Million dollars
2021,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,IL,Illinois,45140.7,Million dollars
2021,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NC,North Carolina,36293.3,Million dollars
2021,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,WY,Wyoming,4956.0,Million dollars
2021,TETXV,EneryExpend_EndTotal,Total end-use energy expenditures,NH,New Hampshire,5667.0,Million dollars
